"SiteId","SampId","X","Y","Region","RiverBasin","BIOGEO","temperature","velocity","A10m","cow.density","IAR","urban.area","FRI","bFRI","width.variability","temperature2","velocity2","temperature.lm.area.elev","temperature.lm.area.air","temperature.lme.area.elev","Occurrence.Simuliidae","Occurrence.Oligochaeta","Occurrence.Limoniidae","Occurrence.Limnephilidae","Occurrence.Rhyacophilidae","Occurrence.Elmidae","Occurrence.Gammaridae","Occurrence.Heptageniidae","Occurrence.Nemouridae","Occurrence.Empididae","Occurrence.Hydropsychidae","Occurrence.Leuctridae","Occurrence.Ceratopogonidae","Occurrence.Prostigmata","Occurrence.Psychodidae","Occurrence.Leptophlebiidae","Occurrence.Sphaeriidae","Occurrence.Taeniopterygidae","Occurrence.Perlodidae","Occurrence.Athericidae","Occurrence.Psychomyiidae","Occurrence.Nematoda","Occurrence.Hydraenidae","Occurrence.Planariidae","Occurrence.Sericostomatidae","Occurrence.Tipulidae","Occurrence.Polycentropodidae","Occurrence.Odontoceridae","Occurrence.Dugesiidae","Occurrence.Lymnaeidae","Occurrence.Erpobdellidae","Occurrence.Scirtidae","Occurrence.Ephemerellidae","Occurrence.Asellidae","Occurrence.Ephemeridae","Occurrence.Chloroperlidae","Occurrence.Dytiscidae","Occurrence.Stratiomyidae","Occurrence.Hydroptilidae","Occurrence.Hydrobiidae","Occurrence.Perlidae","Occurrence.Planorbidae","Occurrence.Glossosomatidae","Occurrence.Blephariceridae","Occurrence.Glossiphoniidae","Occurrence.Capniidae","Occurrence.Goeridae","Occurrence.Philopotamidae","Occurrence.Dixidae","Occurrence.Gyrinidae","Occurrence.Caenidae","Occurrence.Leptoceridae","Occurrence.Calopterygidae","Occurrence.Tabanidae","Occurrence.Pediciidae","Occurrence.Cordulegastridae","Occurrence.Anthomyiidae","Occurrence.Lepidostomatidae","Occurrence.Physidae","Occurrence.Sialidae"
"CSCF_SA2_BS","CSCF_SA2_BS_2016-03-20",614000,266000,"RHEIN","RHEIN","Mittelland",18.8675920634934,0.125507948709327,0,0.509873729726257,0.0104608269,0.9395,7.480501,0,0.4125,355.986030274399,0.0157522451892231,19.1347577846569,16.804181548863,18.8675920634934,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CSCF_W5_BS","CSCF_W5_BS_2016-03-18",614000,270000,"RHEIN","RHEIN","Mittelland",18.8449411212751,0.119469978484453,9.4348135,9.27931823523799,0.1441584115,0.3899,3.242306,17.289918,0,355.131805864325,0.0142730757590757,19.1120894546957,16.9849035977663,18.8449411212751,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
"CSCF_W6_BS","CSCF_W6_BS_2016-03-17",616000,271000,"RHEIN","RHEIN","Mittelland",17.3506391721048,0.070768218036318,13.2059631,10.3408381757378,0.1618283552,0.3042,0.564659,3.223938,0,301.044679680578,0.00500814068403584,17.6161061492847,15.847157017831,17.3506391721048,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
"CSCF_BG1_BS","CSCF_BG1_BS_2017-03-15",611000,267000,"RHEIN","RHEIN","Mittelland",21.1735391500946,0.431460894595752,14.3899679,16.0527997314318,0.1730870674,0.2767,23.591603,0,0,448.318760140589,0.186158503565367,20.8638269679071,18.2148882288539,21.1735391500946,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
"CSCF_BG2_BS","CSCF_BG2_BS_2017-03-15",610000,266000,"RHEIN","RHEIN","Mittelland",21.1361496780181,0.378517100376391,14.8162317,16.3221205723039,0.175334989,0.2649,24.294065,0,0,446.736823211585,0.143275195277351,20.826395902085,18.0862878045114,21.1361496780181,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
"CSCF_ROT001_BE","CSCF_ROT001_BE_2011-03-02",631000,228000,"AARE","RHEIN","Mittelland",18.6923303455097,1.03075685305691,25.1381454,92.9505673699613,0.0798473026,0.0569,18.662481,0,1,349.403213745663,1.06245969012378,18.8054301915014,14.273641121442,18.6923303455097,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"CSCF_OEH001_BE","CSCF_OEH001_BE_2011-03-02",613000,221000,"AARE","RHEIN","Mittelland",19.489159339118,0.573237039818504,26.3923359,68.5539802121908,0.0845842212,0.0797,34.127759,0,0.4125,379.82733174553,0.328600703819881,19.6031428131128,14.2880447858911,19.489159339118,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"CSCF_ONZ001_BE","CSCF_ONZ001_BE_2011-03-03",618000,220000,"AARE","RHEIN","Mittelland",18.1557792288415,0.464638879173939,13.1963511,80.4896171695693,0.0295517822,0.0187,49.651804,0,0.4125,329.632319406432,0.215889288040014,18.2682813736518,13.7464278131111,18.1557792288415,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"CSCF_ROT002_BE","CSCF_ROT002_BE_2011-03-02",630000,232000,"AARE","RHEIN","Mittelland",19.2260827236191,0.898248475853463,27.0749512,83.0568442551977,0.07686849,0.0585,25.672982,0,1,369.642256895445,0.806850324373069,19.3397776065376,14.716285924192,19.2260827236191,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"CSCF_BRU005_BE","CSCF_BRU005_BE_2011-03-02",629000,234000,"AARE","RHEIN","Mittelland",17.7810936427414,0.276469993490467,23.0429974,32.7336470370263,0.0367189784,0.3413,11.246394,0,0.4125,316.167291131939,0.0764356573006189,17.8931423829459,13.4876429268623,17.7810936427414,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"CSCF_ONZ005_BE","CSCF_ONZ005_BE_2011-03-03",620000,228000,"AARE","RHEIN","Mittelland",20.1701147223967,0.628645104338484,19.3247013,72.1881914168431,0.0486724672,0.0719,40.543577,0,0.4125,406.833527914644,0.395194667208743,20.2848676240334,15.1729711293208,20.1701147223967,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"CSCF_INB001_BE","CSCF_INB001_BE_2011-03-02",620000,230000,"AARE","RHEIN","Mittelland",18.2307821716444,0.591623637139842,29.7948895,59.4505669745425,0.0742425467,0.1139,30.132392,0,0,332.361418589947,0.350018528022575,18.3433385590039,13.690431459024,18.2307821716444,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_LAN008_BE","CSCF_LAN008_BE_2011-03-02",626000,228000,"AARE","RHEIN","Mittelland",19.6794209803456,0.748456921671177,20.8018761,106.484165556971,0.0447458461,0.0584,25.176865,0,0,387.279610121667,0.560187763597494,19.7936435891999,15.1532040168795,19.6794209803456,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"CSCF_ONZ008_BE","CSCF_ONZ008_BE_2011-03-02",621000,230000,"AARE","RHEIN","Mittelland",20.1860750125942,0.55358140879884,19.324337,72.2165996355766,0.0486515919,0.0722,39.909445,0,0.4125,407.47762441408,0.306452376167708,20.3008456770204,15.1673729549856,20.1860750125942,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"CSCF_EMM013_BE","CSCF_EMM013_BE_2012-03-19",608000,217000,"AARE","RHEIN","Mittelland",20.5661066832164,0.560445650551275,5.6411853,47.925615519056,0.0121705425,0.026,57.78183,0,1,422.964744105438,0.314099327221842,20.3594593344216,16.3440016491662,20.5661066832164,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"CSCF_ILF002_BE","CSCF_ILF002_BE_2012-03-20",624000,2e+05,"AARE","RHEIN","Alpennordflanke",18.5882385143678,0.842770843694787,2.039737,30.9257533569302,0.0038696757,0.0181,65.937888,0,0.4125,345.522611067026,0.710262694982023,18.3793803967916,14.7659348626268,18.5882385143678,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"CSCF_GRN001_BE","CSCF_GRN001_BE_2012-03-19",622000,207000,"AARE","RHEIN","Alpennordflanke",17.8739978606899,0.593403848159327,4.6996841,43.2343711349768,0.0147238713,0.0331,73.352095,0,0.4125,319.479799523947,0.352128127010298,17.6643189105043,14.3178007521124,17.8739978606899,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"CSCF_RET001_BE","CSCF_RET001_BE_2012-03-20",624000,190000,"AARE","RHEIN","Alpennordflanke",16.7310806354791,0.555931111119331,2.8839138,42.1175882918155,0.0028361269,0.0099,69.497041,0,1,279.929059230904,0.309059400310374,16.520133705777,13.1813285818194,16.7310806354791,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"CSCF_HOB001_BE","CSCF_HOB001_BE_2012-03-20",630000,211000,"AARE","RHEIN","Alpennordflanke",15.37961968567,0.374577290783112,0.9259291,15.2497452213979,0.0011107292,0.0022,88.349171,41.602941,1,236.532701675848,0.140308146770416,15.1671588000341,12.3813033221912,15.37961968567,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"CSCF_TRU001_BE","CSCF_TRU001_BE_2012-03-20",632000,198000,"AARE","RHEIN","Alpennordflanke",16.954252412882,0.605555506009171,1.156165,22.4666619966749,0.0012219679,0.0051,75.229749,0,0.4125,287.446674879715,0.366697470858023,16.7435598857721,13.1581789910846,16.954252412882,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"CSCF_EMM002_BE","CSCF_EMM002_BE_2012-03-20",628000,191000,"AARE","RHEIN","Alpennordflanke",16.1487343289811,0.541851602174043,0.3524232,21.024831727137,0.0004702242,0.0014,52.500081,0,0.4125,260.781620428013,0.293603158778577,15.93717934219,13.7993731367672,16.1487343289811,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"CSCF_EMM012_BE","CSCF_EMM012_BE_2012-03-19",614000,213000,"AARE","RHEIN","Mittelland",20.5568729183874,0.763912104774471,5.6412783,47.9903604899681,0.0121500023,0.0252,58.007791,0,0,422.585024182729,0.583561703820962,20.3502153572431,16.2816385263118,20.5568729183874,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_EMM001_BE","CSCF_EMM001_BE_2012-03-20",638000,184000,"AARE","RHEIN","Alpennordflanke",13.7728580943112,0.498781308646782,0,7.16758723203814,0,6e-04,36.367426,0,1,189.691620086034,0.248782793855396,13.5586677497832,12.9237633314306,13.7728580943112,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"CSCF_EMM006_BE","CSCF_EMM006_BE_2012-03-20",624000,202000,"AARE","RHEIN","Alpennordflanke",19.263611497345,0.690510807894365,2.73967,34.3905266687789,0.0045039442,0.0135,61.127094,0,0,371.086727920642,0.476805175818929,19.0555185885205,15.5055474357051,19.263611497345,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"CSCF_LTB001_BE","CSCF_LTB001_BE_2012-03-19",613000,209000,"AARE","RHEIN","Mittelland",18.602317652928,0.800761072684101,13.999402,44.581772103968,0.0168333593,0.0232,54.05236,0,0,346.046222060437,0.641218295526192,18.3934223825322,14.1304463137439,18.602317652928,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"CSCF_BIG001_BE","CSCF_BIG001_BE_2012-03-19",616000,204000,"AARE","RHEIN","Mittelland",17.9462113971919,0.72262388829933,25.4225426,87.1739396958215,0.0230510865,0.0457,38.491945,0,1,322.0665035127,0.522185283940843,17.7365988587373,13.5491195274529,17.9462113971919,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"CSCF_TWB010_BE","CSCF_TWB010_BE_2012-03-19",577000,218000,"AARE","RHEIN","Jura",15.9630487826134,0.702905101808768,47.3732872,38.6959714669883,0.0322348324,0.0433,5.93105,43.664444,1,254.818926436095,0.494075582148794,15.751221854827,13.5354505609415,15.9630487826134,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_TWB011_BE","CSCF_TWB011_BE_2012-03-19",577000,217000,"AARE","RHEIN","Jura",16.4244446465151,1.04021898119169,23.6965294,31.8709600985976,0.0272027986,0.0308,40.271309,99.999815,1,269.762381946438,1.08205552883148,16.2131391095719,13.8524789331131,16.4244446465151,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_TWB012_BE","CSCF_TWB012_BE_2012-03-19",578000,216000,"AARE","RHEIN","Jura",16.4244446465151,1.11891545515141,23.6965294,31.8709600985976,0.0272027986,0.0308,40.271309,100.000389,1,269.762381946438,1.25197179577669,16.2131391095719,15.8994469916143,16.4244446465151,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_AAR010_BE","CSCF_AAR010_BE_2013-03-04",630000,169000,"AARE","RHEIN","Alpennordflanke",14.5468072296272,0.675638158518145,0.3161917,6.24263326544762,0.0001512957,0.0178,17.177997,0,0,211.609600575934,0.45648692124579,14.4261184962915,16.9789801413833,14.5468072296272,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"CSCF_LYB001_BE","CSCF_LYB001_BE_2013-03-05",593000,211000,"AARE","RHEIN","Mittelland",18.75175868892,0.589491645877671,26.8910656,46.4803630078336,0.0606304713,0.0588,38.040164,0,1,351.628453927487,0.347500400559565,18.6355795780975,15.023953797563,18.75175868892,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"CSCF_LUT002_BE","CSCF_LUT002_BE_2013-03-04",635000,171000,"AARE","RHEIN","Alpennordflanke",12.7522196135968,1.00578905967321,0.1570488,6.10534873554346,1.59103e-05,0.0206,22.515986,0,0,162.619105073403,1.01161163255832,12.6295273501532,17.3823648035316,12.7522196135968,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"CSCF_LYB001_BE","CSCF_LYB001_BE_2014-03-05",593000,211000,"AARE","RHEIN","Mittelland",17.6527995069881,0.589491645877671,26.8910656,46.4803630078336,0.0606304713,0.0588,38.040164,0,1,311.621330433919,0.347500400559565,18.6355795780975,15.2113329404893,17.6527995069881,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"CSCF_RAU001_BE","CSCF_RAU001_BE_2015-03-16",597000,236000,"RHEIN","RHEIN","Jura",17.7855524697049,0.616017294377705,5.8001256,17.5306132718076,0.0049050201,0.0298,49.512457,0,1,316.325876652626,0.379477306972428,17.0747408047906,13.549498236606,17.7855524697049,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_BIZ001_BE","CSCF_BIZ001_BE_2015-04-14",583000,231000,"RHEIN","RHEIN","Jura",16.4989377101146,0.516663384510688,12.1343031,33.1903042010886,0.0041715925,0.1012,25.984138,0,1,272.214945562242,0.266941052894039,15.7866799565863,12.5273824972448,16.4989377101146,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_BIZ005_BE","CSCF_BIZ005_BE_2015-04-14",593000,233000,"RHEIN","RHEIN","Jura",19.1498430129513,0.962837178506408,7.8598752,31.9666362165704,0.0029686229,0.0464,26.042715,0,1,366.71648742068,0.927055432314181,18.4405773317415,13.8759119804009,19.1498430129513,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_SOR002_BE","CSCF_SOR002_BE_2015-04-22",584000,237000,"RHEIN","RHEIN","Jura",17.1161699030433,1.07557128178964,0.9536257,25.7010461919782,0.0069696637,0.0233,30.119001,99.999968,1,292.963272149845,1.15685358221061,16.4046170330299,12.5905150947629,17.1161699030433,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_SOR001_BE","CSCF_SOR001_BE_2015-04-22",581000,235000,"RHEIN","RHEIN","Jura",15.2148604026388,1.1114513504442,0,27.5140406119639,0.0074867371,0.0592,9.822358,8.311234,1,231.491977071786,1.23532410440424,14.5011792806306,11.6442532039837,15.2148604026388,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_TRA004_BE","CSCF_TRA004_BE_2015-04-14",584000,232000,"RHEIN","RHEIN","Jura",18.1665591836259,0.76195768828565,1.180706,39.5761939651236,0.0019322559,0.0323,19.706906,0,1,330.023872572183,0.580579518737612,17.4561963602119,13.7633479348251,18.1665591836259,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_SBA011_BE","CSCF_SBA011_BE_2016-03-02",590000,210000,"AARE","RHEIN","Mittelland",16.4587304405062,0.406808084629002,61.1203384,74.4479432025588,0.1404096009,0.1282,6.074945,31.344185,1,270.889807713245,0.165492817719517,16.7232308425406,14.564120948407,16.4587304405062,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"CSCF_LYB001_BE","CSCF_LYB001_BE_2016-03-02",593000,211000,"AARE","RHEIN","Mittelland",18.3689209283907,0.589491645877671,26.8910656,46.4803630078336,0.0606304713,0.0588,38.040164,0,1,337.41725607347,0.347500400559565,18.6355795780975,15.6540038394695,18.3689209283907,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"CSCF_LYB001_BE","CSCF_LYB001_BE_2015-03-13",593000,211000,"AARE","RHEIN","Mittelland",19.3446868459958,0.589491645877671,26.8910656,46.4803630078336,0.0606304713,0.0588,38.040164,0,1,374.216909169643,0.347500400559565,18.6355795780975,14.7056025813797,19.3446868459958,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"CSCF_SOR001_BE","CSCF_SOR001_BE_2016-03-31",581000,235000,"RHEIN","RHEIN","Jura",14.2390944850338,1.1114513504442,0,27.5140406119639,0.0074867371,0.0592,9.822358,8.311234,1,202.75181175372,1.23532410440424,14.5011792806306,12.9594138796673,14.2390944850338,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"CSCF_TWB012_BE","CSCF_TWB012_BE_2016-03-30",578000,216000,"AARE","RHEIN","Jura",15.9491491777506,1.11891545515141,23.6965294,31.8709600985976,0.0272027986,0.0308,40.271309,100.000389,1,254.375359494143,1.25197179577669,16.2131391095719,16.764751219911,15.9491491777506,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_IKA001_BE","CSCF_IKA001_BE_2016-03-30",569000,208000,"AARE","RHEIN","Mittelland",18.758743020381,0.147725517034752,57.0489159,29.5828389688555,0.2525084722,0.0975,16.435326,0,0,351.890439704693,0.0218228283831848,19.0258123679693,17.6755282552571,18.758743020381,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"CSCF_SUZ003_BE","CSCF_SUZ003_BE_2016-03-31",569000,224000,"AARE","RHEIN","Jura",16.3819420022379,0.717617821628982,2.9469619,28.2378002639939,0.0014076679,0.0404,31.368629,0,1,268.368023764686,0.514975337919525,16.6464429511781,15.8679299209063,16.3819420022379,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"CSCF_SUZ007_BE","CSCF_SUZ007_BE_2016-03-30",581000,227000,"AARE","RHEIN","Jura",17.6522482479229,0.759149437401167,10.9666367,25.9305189757098,0.0039996634,0.0368,27.307477,14.196342,0.4125,311.601868206297,0.576307868306508,17.9181691047571,16.1439422946924,17.6522482479229,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"CSCF_TWB010_BE","CSCF_TWB010_BE_2016-03-30",577000,218000,"AARE","RHEIN","Jura",15.4877533138489,0.702905101808768,47.3732872,38.6959714669883,0.0322348324,0.0433,5.93105,43.664444,1,239.870502710638,0.494075582148794,15.751221854827,14.737093820033,15.4877533138489,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
